"id","name","domain","old_url","old_ats","new_url","new_ats","confidence","reason"
"35989d28-69ee-4226-a81a-4e0da36209c6","Invincible Tech Systems Inc.","invincibletech.com","https://invincibletech.com/careers","","","","none","no_career_links_on_homepage"
"4af0590e-f478-4b45-90d1-41e2c03b15a2","Iqubetechnologies Inc.","iqubetechnologies.com","https://iqubetechnologies.com/careers","","","","none","homepage_unreachable_error"
"d6b0f2d3-ccae-4b9e-8ce2-c2d760c61102","Kaar Technologies Inc.","kaar.com","https://kaar.com/careers","","","","none","no_career_links_on_homepage"
"911f6c02-1f61-41cf-883b-bbb0f9846ef2","iRobot","irobot.com","https://www.irobot.com/careers","icims","https://careers.irobot.com/","","medium","careers_page_no_ats_detected"
"aa47b8c9-5d19-4656-ace4-7a6b83d1f365","Keybank National Association","keybanknationalassociation.com","https://www.key.com/about/careers/","workday","","","none","homepage_unreachable_error"
"b401b548-dba9-4648-8f57-ad19188f5ea4","Lasai Technologies LLC","lasai.com","https://lasai.com/careers","","","","none","no_career_links_on_homepage"
"3bd1783d-5a3f-404b-b912-fa12f25cafd8","Keen Info Tek Inc.","keeninfotek.com","https://keeninfotek.com/careers","","https://keeninfotek.com/Careers.html","","medium","careers_page_no_ats_detected"
"736ea650-3cd1-4a1d-97c6-980b91fc7bf5","Mastech","mastech.com","https://www.mastechdigital.com/careers","icims","","","none","no_career_links_on_homepage"
"48a22131-9c82-428f-8caf-ccd55fb660c6","Intellisoft Systems LLC","intellisoft.com","https://intellisoft.com/careers","","","","none","no_career_links_on_homepage"
"c6b3fec1-c88c-440c-9f62-f397b741ea58","Methodica Technologies LLC","methodica.com","https://methodica.com/careers","","","","none","no_career_links_on_homepage"
"b74f1513-643f-43dd-a68f-8ab851d8311a","National Hospitalist Services Pc","nationalhospitalistpc.com","https://www.soundphysicians.com/careers","icims","","","none","homepage_unreachable_error"
"61158539-b9eb-4429-8f53-6a09eec69333","Mi Softech Inc.","misoftech.com","https://misoftech.com/careers","","https://misoftech.bamboohr.com/js/jobs2.php","bamboohr","high","careers_page_embeds_bamboohr"
"9cc932f2-9d9d-43ec-b404-5f901b75baa2","Nebula Partners LLC","nebulapartners.com","https://nebulapartners.com/careers","","https://nebulapartners.com/career.php","","medium","careers_page_no_ats_detected"
"1b791df8-40eb-4921-9bc2-92457328c346","Molex LLC","molex.com","https://www.molex.com/molex/careers","workday","https://www.molex.com/en-us/about/careers","","medium","careers_page_no_ats_detected"
"11b98055-d218-4686-9cab-c176e93d0ea3","NEC","nec.com","https://www.nec.com/en/global/careers/","successfactors","","","none","no_career_links_on_homepage"
"6ca005db-a8f9-48dd-af5a-d3ecfe2d9483","Object Experts LLC","objectexperts.com","https://objectexperts.com/careers","","","","none","homepage_unreachable_403"
"e89e7566-7239-455e-91c9-f7a86d21c730","Newegg","newegg.com","https://www.newegg.com/about/jobs","custom","https://www.newegg.com/careers","","medium","careers_page_no_ats_detected"
"da08ba77-eb92-4012-ba80-98d31ea78d6d","Omnicom Group","omnicomgroup.com","https://www.omnicomgroup.com/careers","workday","","","none","no_career_links_on_homepage"
"9a21632a-0420-409c-85b4-b1d0d682bdad","Orchestra Technology Inc.","orchestra.com","https://orchestra.com/careers","","","","none","no_career_links_on_homepage"
"975bd833-9c42-4d6c-b41a-aa41ed5c65ec","Parker Hannifin","parker.com","https://www.parker.com/portal/site/PARKER/menuitem.careers","workday","","","none","homepage_unreachable_403"
"150a84e6-1db5-4f85-9d9b-6cc4f71c11e0","Itspurs Inc.","itspurs.com","https://itspurs.com/careers","","","","none","no_candidates"
"f7568972-a07f-4353-8303-f4746bd284a8","Petadigit LLC","petadigit.com","https://petadigit.com/careers","","","","none","no_candidates"
"353a3310-77a9-4a17-af87-8f5cf388c9d3","Pi Square Technologies LLC","pisquare.com","https://pisquare.com/careers","","","","none","no_career_links_on_homepage"
"8872e977-186d-4e93-8436-9939a3d06654","Piorion Solutions Inc.","piorion.com","https://piorion.com/careers","","https://piorion.com/career.html","","medium","careers_page_no_ats_detected"
"dbb29f5e-bb42-4628-920f-59ef2802c344","Open Systems International Inc.","openinternational.com","https://www.osii.com/careers","icims","","","none","no_career_links_on_homepage"
"e3cc75bc-71d4-4aca-bd3b-592e9be2de0d","Precision Technologies Corp.","precision.com","https://precision.com/careers","","","","none","no_career_links_on_homepage"
"a092b7e3-035f-4e4f-8029-5297c614f736","Prolifics Inc.","prolifics.com","https://www.prolifics.com/careers/current-openings","icims","","","none","no_career_links_on_homepage"
"af9e3786-35eb-45a3-a4b7-48857c424e13","Procal Technologies Inc.","procal.com","https://procal.com/careers","","","","none","no_career_links_on_homepage"
"4a3bae2c-1745-4b61-b8d4-5892e2824f44","Pristen It Systems Inc.","pristenit.com","https://pristenit.com/careers","","","","none","no_career_links_on_homepage"
"80962d3d-d7ed-48e9-8465-04ba993e60dd","Prutech Solutions Inc.","prutech.com","https://prutech.com/careers","","","","none","no_career_links_on_homepage"
"d3f811b0-e417-4320-86ac-1073f9d57925","Propelsys Technologies LLC","propelsys.com","https://propelsys.com/careers","","http://careers.propelsys.com/","","medium","careers_page_no_ats_detected"
"f0642337-919d-4bf4-8fce-853d83edf757","Quality Matrix Inc.","qualitymatrix.com","https://qualitymatrix.com/careers","","","","none","homepage_unreachable_403"
"13ce60c4-fdc6-4d8c-b577-9e7cdc104041","Pvr Technologies Inc.","pvr.com","https://pvr.com/careers","","","","none","homepage_unreachable_403"
"02ea17fd-365b-4467-acbb-22b19ef60fdc","Realsoft Technologies LLC","realsoft.com","https://realsoft.com/careers","","","","none","no_career_links_on_homepage"
"94abe2c8-7d74-4c24-935b-59f74731dbc3","Rapid7","rapid7.com","https://www.rapid7.com/company/careers/","greenhouse","https://careers.rapid7.com/","","medium","careers_page_no_ats_detected"
"ec900ae4-9445-4fce-ab99-c01679f935d1","Rwaltz Software Services Group Inc.","rwaltzsoftware.com","https://rwaltzsoftware.com/careers","","","","none","homepage_unreachable_error"
"281ba391-b0ed-49eb-8018-381f74d5cf15","Savi Technologies Inc.","savi.com","https://savi.com/careers","","","","none","no_career_links_on_homepage"
"ae18ac4f-1e47-4023-ace4-a4dcd83b94e7","Rite Pros Inc.","ritepros.com","https://ritepros.com/careers","","https://ritepros.com/careers.php","","medium","careers_page_no_ats_detected"
"2a3928f4-4b79-4f07-923e-3e9432c3d9dc","Singular Analysts Inc.","singularanalysts.com","https://singularanalysts.com/careers","","https://singularanalysts.com/careers.html","","medium","careers_page_no_ats_detected"
"e82da46e-f87f-4cd0-bd71-e33bf5b20684","Savvy It Group Inc.","savvyit.com","https://savvyit.com/careers","","","","none","no_career_links_on_homepage"
"45e77ff1-ff1b-4626-8919-db1428da6df2","Smartworks LLC","smartworks.com","https://smartworks.com/careers","","","","none","no_career_links_on_homepage"
"aa9c0934-a708-424d-9c44-81e11fd7b549","Solize Usa Corporation","solizeaoration.com","https://www.solize.com/en/careers","custom","","","none","homepage_unreachable_error"
"64249239-ae28-4e85-8012-053854e16dbd","SharkNinja","sharkninja.com","https://www.sharkninja.com/careers","workday","https://careers.sharkninja.com/","","medium","careers_page_no_ats_detected"
"2c53708e-8a1f-4095-b30d-9c3bdccb1102","Stellar It Solutions LLC","stellarit.com","https://stellarit.com/careers","","","","none","no_career_links_on_homepage"
"0e8b66f2-44ad-4529-8a02-67dbdaabe966","Softova Inc.","softova.com","https://softova.com/careers","","https://softova.com/careers.html","","medium","careers_page_no_ats_detected"
"d5252e06-42cb-406b-a3ea-c2b7dda79f69","Origin Hubs Inc.","originhubs.com","https://originhubs.com/careers","","https://originhubs.com/job-opening/","","medium","careers_page_no_ats_detected"
"f47af844-eca9-4ac5-b20b-a783d5b416a7","Sunlight Technologies Inc.","sunlight.com","https://sunlight.com/careers","","","","none","no_career_links_on_homepage"
"a328949f-26bd-41d2-8fd5-06fbc8aed2de","Stacklogy Inc.","stacklogy.com","https://stacklogy.com/careers","","https://stacklogy.com/career/","","medium","careers_page_no_ats_detected"
"e72f4321-96e6-491c-8403-5104b288deab","Symbioun Technologies Inc.","symbioun.com","https://symbioun.com/careers","","","","none","no_career_links_on_homepage"
"c1947990-00a1-4221-a5eb-140f3fdd722f","Technocorp Solutions Inc.","technocorp.com","https://technocorp.com/careers","","","","none","no_career_links_on_homepage"
"33091cb0-4a08-4360-91cd-5918665e51d3","Supermicro","supermicro.com","https://www.supermicro.com/en/careers","icims","https://www.supermicro.com/en/jobs","","medium","careers_page_no_ats_detected"
"5d754285-c899-435f-b092-66596fb35d59","The Rockefeller University","therockefelleruniversity.com","https://www.rockefeller.edu/careers","icims","","","none","homepage_unreachable_error"
"252a13be-9dee-4a7a-9873-0e285389ca97","Tektra It Services Inc.","tektrait.com","https://tektrait.com/careers","","https://tektrait.com/jobs.php","","medium","careers_page_no_ats_detected"
"31b76145-ad53-40dd-8061-8c0a37afe412","The University Of Phoenix Inc.","theuniversityofphoenix.com","https://www.phoenix.edu/about/careers.html","workday","","","none","no_career_links_on_homepage"
"d0107160-b4dd-4c3b-8bb6-1f36e8324cbb","Unikon It Inc.","unikonit.com","https://unikonit.com/careers","","https://unikonit.com/job.php","","medium","careers_page_no_ats_detected"
"cac29615-2afb-475b-9a2f-965f021ab6c3","University Hospitals Medical Group Inc.","universityhospitalsmedical.com","https://www.uhhospitals.org/careers","workday","","","none","homepage_unreachable_error"
"ed3d5b02-e2f5-4177-8082-9d97e32c8793","Sunraise Technologies Inc.","sunraise.com","https://sunraise.com/careers","","","","none","no_career_links_on_homepage"
"1a0f48fc-a180-4f83-8e2a-859a935856e9","Thought Byte Inc.","thoughtbyte.com","https://thoughtbyte.com/careers","","https://thoughtbyte.com/job-seeker/","","medium","careers_page_no_ats_detected"
"14a3f24e-dc93-4497-af6e-971817174b4f","Synergy Technologies LLC","synergy.com","https://synergy.com/careers","","","","none","no_career_links_on_homepage"
"d77f60e7-a57d-47c4-80a9-cc9f6b95359a","Vantageerp LLC","vantageerp.com","https://vantageerp.com/careers","","https://vantageerp.com/career.html","","medium","careers_page_no_ats_detected"
"87597b36-44e2-46dc-8dad-d2fb915cb8da","Ven Solutions LLC","ven.com","https://ven.com/careers","","","","none","no_career_links_on_homepage"
"6a275008-6c9d-4870-a092-7bad3273d4fb","Virginia Commonwealth University","virginiammonwealthuniversity.com","https://www.vcu.edu/careers","peopleadmin","","","none","homepage_unreachable_error"
"6085db69-b736-4217-a3cd-12b912e73239","Virtu Financial Operating LLC","virtufinancialoperating.com","https://www.virtu.com/about/careers","icims","","","none","homepage_unreachable_error"
"2115f219-4eca-4e65-ae70-990a5e0a28af","Vintech Solutions Inc.","vintech.com","https://vintech.com/careers","","https://vintech.com/career-overview.html","","medium","careers_page_no_ats_detected"
"48be329f-53a0-4007-9002-0aac18aff536","Volkswagen Group Of America Inc.","volkswagenof.com","https://www.volkswagen-group.com/en/careers-12876","successfactors","","","none","homepage_unreachable_error"
"4be3641e-c6f1-483d-9111-d6bc98dc96c0","Vanderbilt University","vanderbilt.edu","https://hr.vanderbilt.edu/careers","successfactors","https://www.vanderbilt.edu/career/","","medium","careers_page_no_ats_detected"
"4813ad92-fe25-4fd8-abf7-87f3d1e2191b","Webilent Technology Inc.","webilent.com","https://webilent.com/careers","","","","none","no_candidates"
"bd305bcc-4ae5-40fb-8e92-960a398297fe","Zonestra Technologies LLC","zonestra.com","https://zonestra.com/careers","","","","none","no_career_links_on_homepage"
"f9806006-3b78-4844-aa89-618e75e24af2","Volkswagen Group","volkswagen-group.com","https://www.volkswagen-group.com/en/careers-12876","successfactors","https://www.volkswagen-group.com/en/career-16057","","medium","careers_page_no_ats_detected"
"cd43cc64-8645-48dc-a1e8-ac4c14bc1722","Yerralpha LLC","yerralpha.com","https://yerralpha.com/careers","","https://smdtechnosol.com/careers/","","medium","careers_page_no_ats_detected"
"f14d26c3-47d4-434a-b47d-e96e325656df","Urpan Technologies Inc.","urpan.com","https://urpan.com/careers","","","","none","no_career_links_on_homepage"
